order_id,customer_id,product_id,quantity,order_date
O02094,C0058,P013,1,2024-06-04
O02095,C0350,P071,2,2024-06-05
O02096,C0170,P047,3,2024-06-13
O02097,C0381,P100,5,2024-06-02
O02098,C0271,P078,3,2024-06-09
O02099,C0122,P084,3,2024-06-07
O02100,C0108,P075,4,2024-06-30
O02101,C0045,P014,2,2024-06-05
O02102,C0323,P096,5,2024-06-14
O02103,C0062,P006,5,2024-06-01
O02104,C0496,P084,2,2024-06-20
O02105,C0099,P091,4,2024-06-07
O02106,C0474,P013,1,2024-06-03
O02107,C0483,P070,5,2024-06-28
O02108,C0176,P039,4,2024-06-02
O02109,C0390,P026,5,2024-06-13
O02110,C0370,P020,1,2024-06-14
O02111,C0066,P025,4,2024-06-17
O02112,C0282,P092,3,2024-06-10
O02113,C0457,P098,5,2024-06-23
O02114,C0500,P045,3,2024-06-21
O02115,C0230,P081,1,2024-06-08
O02116,C0467,P056,1,2024-06-08
O02117,C0248,P054,5,2024-06-11
O02118,C0477,P065,1,2024-06-14
O02119,C0086,P077,3,2024-06-16
O02120,C0357,P017,3,2024-06-02
O02121,C0024,P073,1,2024-06-17
O02122,C0407,P089,2,2024-06-14
O02123,C0380,P051,4,2024-06-21
O02124,C0351,P069,5,2024-06-02
O02125,C0498,P010,2,2024-06-10
O02126,C0225,P097,5,2024-06-04
O02127,C0197,P072,4,2024-06-09
O02128,C0206,P078,3,2024-06-12
O02129,C0106,P024,1,2024-06-09
O02130,C0082,P074,2,2024-06-12
O02131,C0304,P090,1,2024-06-23
O02132,C0451,P066,4,2024-06-14
O02133,C0258,P091,5,2024-06-08
O02134,C0133,P039,2,2024-06-11
O02135,C0152,P091,3,2024-06-29
O02136,C0283,P016,2,2024-06-02
O02137,C0115,P006,5,2024-06-06
O02138,C0122,P038,1,2024-06-02
O02139,C0328,P019,3,2024-06-01
O02140,C0475,P018,3,2024-06-02
O02141,C0448,P007,2,2024-06-22
O02142,C0422,P027,5,2024-06-24
O02143,C0060,P001,3,2024-06-11
O02144,C0324,P078,3,2024-06-07
O02145,C0167,P011,5,2024-06-10
O02146,C0136,P093,2,2024-06-16
O02147,C0210,P079,3,2024-06-09
O02148,C0167,P008,1,2024-06-30
O02149,C0422,P046,2,2024-06-20
O02150,C0375,P036,2,2024-06-04
O02151,C0132,P003,5,2024-06-14
O02152,C0337,P100,5,2024-06-06
O02153,C0055,P093,4,2024-06-09
O02154,C0485,P084,3,2024-06-16
O02155,C0446,P081,5,2024-06-12
O02156,C0283,P027,4,2024-06-11
O02157,C0113,P042,3,2024-06-10
O02158,C0011,P015,1,2024-07-19
O02159,C0391,P083,1,2024-07-21
O02160,C0068,P032,1,2024-07-26
O02161,C0138,P019,5,2024-07-28
O02162,C0007,P002,1,2024-07-25
O02163,C0278,P095,3,2024-07-13
O02164,C0437,P091,1,2024-07-05
O02165,C0104,P018,4,2024-07-15
O02166,C0389,P073,4,2024-07-08
O02167,C0418,P021,3,2024-07-24
O02168,C0170,P062,2,2024-07-24
O02169,C0125,P008,5,2024-07-14
O02170,C0355,P035,5,2024-07-12
O02171,C0064,P003,1,2024-07-05
O02172,C0053,P070,3,2024-07-29
O02173,C0053,P066,4,2024-07-16
O02174,C0073,P001,2,2024-07-03
O02175,C0013,P030,4,2024-07-16
O02176,C0198,P019,3,2024-07-06
O02177,C0336,P037,2,2024-07-15
O02178,C0472,P088,4,2024-07-06
O02179,C0352,P092,1,2024-07-27
O02180,C0252,P022,1,2024-07-28
O02181,C0115,P014,3,2024-07-06
O02182,C0183,P010,5,2024-07-07
O02183,C0171,P016,3,2024-07-19
O02184,C0473,P011,1,2024-07-16
O02185,C0310,P020,2,2024-07-31
O02186,C0220,P068,3,2024-07-24
O02187,C0308,P024,4,2024-07-06
O02188,C0077,P086,3,2024-07-21
O02189,C0320,P037,3,2024-07-10
O02190,C0449,P014,3,2024-07-01
O02191,C0470,P064,3,2024-07-10
O02192,C0478,P034,1,2024-07-06
O02193,C0404,P001,2,2024-07-29
O02194,C0399,P084,2,2024-07-06
O02195,C0164,P019,4,2024-07-27
O02196,C0229,P093,4,2024-07-13
O02197,C0418,P009,1,2024-07-22
O02198,C0296,P055,3,2024-07-20
O02199,C0075,P012,3,2024-07-07
O02200,C0066,P024,4,2024-07-03
O02201,C0181,P041,4,2024-07-05
O02202,C0218,P062,4,2024-07-03
O02203,C0309,P082,3,2024-07-14
O02204,C0071,P084,2,2024-07-08
O02205,C0197,P054,5,2024-07-15
O02206,C0255,P069,5,2024-07-30
O02207,C0253,P069,5,2024-07-21
O02208,C0421,P030,4,2024-07-13
O02209,C0043,P075,4,2024-07-04
O02210,C0270,P074,2,2024-07-24
O02211,C0360,P012,2,2024-07-17
O02212,C0186,P001,2,2024-07-05
O02213,C0436,P003,3,2024-07-24
O02214,C0286,P061,2,2024-07-25
O02215,C0472,P015,1,2024-07-26
O02216,C0467,P045,3,2024-07-01
O02217,C0435,P100,2,2024-07-20
O02218,C0151,P059,2,2024-07-04
O02219,C0428,P071,4,2024-07-13
O02220,C0125,P027,2,2024-07-13
O02221,C0401,P083,1,2024-08-24
O02222,C0147,P015,2,2024-08-05
O02223,C0031,P083,1,2024-08-04
O02224,C0310,P097,2,2024-08-31
O02225,C0258,P021,1,2024-08-23
O02226,C0203,P055,4,2024-08-23
O02227,C0284,P092,3,2024-08-05
O02228,C0471,P074,5,2024-08-13
O02229,C0157,P091,2,2024-08-24
O02230,C0217,P021,3,2024-08-01
O02231,C0499,P012,5,2024-08-23
O02232,C0194,P017,2,2024-08-31
O02233,C0206,P080,1,2024-08-14
O02234,C0113,P051,2,2024-08-12
O02235,C0422,P096,5,2024-08-02
O02236,C0310,P010,4,2024-08-23
O02237,C0245,P041,4,2024-08-04
O02238,C0424,P049,2,2024-08-22
O02239,C0028,P048,4,2024-08-19
O02240,C0100,P035,1,2024-08-03
O02241,C0054,P010,3,2024-08-16
O02242,C0309,P100,3,2024-08-27
O02243,C0015,P031,3,2024-08-20
O02244,C0084,P070,1,2024-08-28
O02245,C0034,P028,5,2024-08-06
O02246,C0006,P097,3,2024-08-01
O02247,C0097,P071,2,2024-08-05
O02248,C0327,P005,2,2024-08-12
O02249,C0138,P011,5,2024-08-05
O02250,C0290,P006,5,2024-08-03
O02251,C0405,P062,1,2024-08-08
O02252,C0025,P041,1,2024-08-03
O02253,C0484,P040,1,2024-08-01
O02254,C0183,P097,3,2024-08-19
O02255,C0491,P051,5,2024-08-27
O02256,C0100,P041,4,2024-08-27
O02257,C0372,P046,2,2024-08-14
O02258,C0360,P087,1,2024-08-05
O02259,C0170,P053,5,2024-08-25
O02260,C0052,P065,2,2024-08-06
O02261,C0013,P076,4,2024-08-16
O02262,C0245,P076,1,2024-08-24
O02263,C0149,P021,2,2024-08-05
O02264,C0350,P060,1,2024-08-24
O02265,C0454,P081,1,2024-08-17
O02266,C0488,P092,2,2024-08-23
O02267,C0453,P028,2,2024-08-31
O02268,C0394,P092,2,2024-08-10
O02269,C0494,P065,5,2024-08-16
O02270,C0374,P078,5,2024-08-14
O02271,C0477,P099,3,2024-08-24
O02272,C0230,P017,3,2024-08-11
O02273,C0149,P047,5,2024-08-15
O02274,C0043,P088,4,2024-09-02
O02275,C0260,P058,3,2024-09-29
O02276,C0450,P088,1,2024-09-23
O02277,C0318,P083,1,2024-09-25
O02278,C0380,P032,5,2024-09-22
O02279,C0005,P020,1,2024-09-13
O02280,C0149,P049,2,2024-09-08
O02281,C0292,P052,1,2024-09-07
O02282,C0115,P050,4,2024-09-20
O02283,C0343,P012,3,2024-09-20
O02284,C0239,P060,5,2024-09-03
O02285,C0461,P060,1,2024-09-05
O02286,C0044,P024,1,2024-09-19
O02287,C0470,P051,4,2024-09-21
O02288,C0103,P052,3,2024-09-16
O02289,C0034,P041,3,2024-09-04
O02290,C0310,P063,2,2024-09-26
O02291,C0360,P095,4,2024-09-01
O02292,C0059,P036,4,2024-09-05
O02293,C0020,P070,2,2024-09-25
O02294,C0486,P061,2,2024-09-28
O02295,C0328,P028,3,2024-09-10
O02296,C0291,P005,5,2024-09-18
O02297,C0397,P049,1,2024-09-28
O02298,C0480,P047,4,2024-09-26
O02299,C0243,P028,1,2024-09-26
O02300,C0109,P003,4,2024-09-29
O02301,C0139,P033,2,2024-09-03
O02302,C0043,P019,1,2024-09-16
O02303,C0141,P052,1,2024-09-04
O02304,C0153,P092,4,2024-09-15
O02305,C0447,P054,5,2024-09-11
O02306,C0110,P086,3,2024-09-06
O02307,C0095,P007,1,2024-09-30
O02308,C0459,P055,3,2024-09-10
O02309,C0494,P097,3,2024-09-06
O02310,C0085,P026,3,2024-09-03
O02311,C0483,P054,4,2024-09-09
O02312,C0244,P069,2,2024-09-19
O02313,C0495,P090,4,2024-09-12
O02314,C0182,P089,5,2024-09-12
O02315,C0200,P002,5,2024-09-03
O02316,C0401,P077,2,2024-09-03
O02317,C0040,P093,5,2024-09-06
O02318,C0316,P019,3,2024-09-23
O02319,C0341,P094,3,2024-09-25
O02320,C0008,P020,4,2024-09-15
O02321,C0479,P019,4,2024-09-09
O02322,C0443,P041,1,2024-09-16
O02323,C0406,P087,4,2024-09-09
O02324,C0135,P067,1,2024-09-25
O02325,C0231,P017,4,2024-09-29
O02326,C0328,P075,1,2024-09-15
O02327,C0019,P028,2,2024-09-21
O02328,C0216,P090,5,2024-09-30
O02329,C0397,P022,5,2024-09-05
O02330,C0194,P028,3,2024-09-04
O02331,C0108,P025,5,2024-09-19
O02332,C0490,P002,3,2024-09-16
O02333,C0417,P047,1,2024-09-02
O02334,C0155,P040,5,2024-09-12
O02335,C0420,P016,4,2024-09-28
O02336,C0333,P059,4,2024-09-10
O02337,C0211,P046,3,2024-09-13
O02338,C0425,P070,4,2024-09-14
O02339,C0268,P098,3,2024-09-28
O02340,C0059,P023,4,2024-09-20
O02341,C0220,P048,2,2024-09-30
O02342,C0284,P077,2,2024-09-22
O02343,C0278,P056,4,2024-09-05
O02344,C0146,P085,4,2024-09-15
O02345,C0325,P037,5,2024-09-12
O02346,C0481,P013,1,2024-09-17
O02347,C0413,P014,1,2024-09-28
O02348,C0333,P003,5,2024-09-20
O02349,C0478,P053,1,2024-09-11
O02350,C0255,P096,5,2024-09-12
O02351,C0425,P007,5,2024-10-04
O02352,C0220,P017,4,2024-10-21
O02353,C0373,P023,4,2024-10-15
O02354,C0463,P041,5,2024-10-17
O02355,C0082,P056,2,2024-10-19
O02356,C0051,P091,2,2024-10-26
O02357,C0259,P016,5,2024-10-02
O02358,C0402,P051,3,2024-10-22
O02359,C0429,P071,2,2024-10-10
O02360,C0486,P042,2,2024-10-28
O02361,C0048,P012,1,2024-10-14
O02362,C0224,P002,5,2024-10-07
O02363,C0079,P004,5,2024-10-08
O02364,C0363,P070,1,2024-10-25
O02365,C0293,P049,1,2024-10-15
O02366,C0381,P094,2,2024-10-18
O02367,C0233,P082,3,2024-10-13
O02368,C0096,P031,2,2024-10-04
O02369,C0153,P025,5,2024-10-07
O02370,C0431,P032,4,2024-10-28
O02371,C0395,P034,1,2024-10-16
O02372,C0141,P011,2,2024-10-31
O02373,C0322,P003,5,2024-10-04
O02374,C0444,P014,1,2024-10-12
O02375,C0236,P077,1,2024-10-31
O02376,C0055,P019,3,2024-10-26
O02377,C0135,P024,1,2024-10-30
O02378,C0040,P064,3,2024-10-15
O02379,C0468,P027,4,2024-10-14
O02380,C0052,P063,1,2024-10-30
O02381,C0212,P010,4,2024-10-27
O02382,C0492,P081,1,2024-10-21
O02383,C0108,P088,4,2024-10-23
O02384,C0193,P041,4,2024-10-26
O02385,C0414,P021,2,2024-10-24
O02386,C0153,P002,2,2024-10-13
O02387,C0338,P073,5,2024-10-01
O02388,C0438,P005,1,2024-10-31
O02389,C0500,P044,3,2024-10-12
O02390,C0248,P079,5,2024-10-26
O02391,C0280,P001,2,2024-10-08
O02392,C0268,P095,3,2024-10-17
O02393,C0475,P016,2,2024-10-10
O02394,C0311,P004,5,2024-10-09
O02395,C0012,P067,5,2024-10-29
O02396,C0390,P020,2,2024-10-22
O02397,C0444,P047,1,2024-10-09
O02398,C0461,P028,1,2024-10-10
O02399,C0168,P018,2,2024-10-27
O02400,C0043,P094,2,2024-10-29
O02401,C0138,P036,4,2024-10-26
O02402,C0103,P012,3,2024-10-30
O02403,C0363,P071,3,2024-10-14
O02404,C0240,P096,4,2024-10-22
O02405,C0224,P066,4,2024-10-08
O02406,C0473,P025,3,2024-10-01
O02407,C0089,P026,3,2024-10-29
O02408,C0493,P051,1,2024-10-30
O02409,C0299,P099,5,2024-10-14
O02410,C0160,P022,2,2024-10-02
O02411,C0489,P093,4,2024-10-01
O02412,C0222,P058,4,2024-10-01
O02413,C0306,P096,3,2024-10-05
O02414,C0418,P041,5,2024-10-26
O02415,C0056,P078,4,2024-10-12
O02416,C0220,P026,5,2024-10-27
O02417,C0181,P048,1,2024-10-27
O02418,C0231,P022,1,2024-10-17
O02419,C0491,P066,3,2024-10-27
O02420,C0301,P053,3,2024-10-24
O02421,C0310,P083,5,2024-10-20
O02422,C0181,P051,1,2024-10-11
O02423,C0059,P024,3,2024-10-11
O02424,C0220,P024,3,2024-10-06
O02425,C0126,P010,2,2024-10-31
O02426,C0337,P048,3,2024-10-19
O02427,C0075,P100,3,2024-10-14
O02428,C0063,P002,3,2024-10-08
O02429,C0353,P002,3,2024-10-18
O02430,C0110,P060,5,2024-10-13
O02431,C0408,P042,2,2024-10-07
O02432,C0288,P009,4,2024-10-20
O02433,C0146,P078,2,2024-10-21
O02434,C0270,P028,1,2024-10-13
O02435,C0435,P083,1,2024-11-09
O02436,C0432,P048,5,2024-11-23
O02437,C0053,P004,2,2024-11-20
O02438,C0025,P002,2,2024-11-29
O02439,C0054,P042,4,2024-11-26
O02440,C0116,P022,1,2024-11-28
O02441,C0098,P093,3,2024-11-22
O02442,C0418,P069,1,2024-11-03
O02443,C0479,P089,1,2024-11-19
O02444,C0133,P006,1,2024-11-29
O02445,C0025,P039,1,2024-11-21
O02446,C0136,P043,5,2024-11-14
O02447,C0406,P049,3,2024-11-22
O02448,C0358,P022,2,2024-11-25
O02449,C0299,P059,1,2024-11-14
O02450,C0065,P041,2,2024-11-11
O02451,C0386,P075,4,2024-11-27
O02452,C0327,P058,1,2024-11-11
O02453,C0268,P068,2,2024-11-07
O02454,C0296,P062,4,2024-11-07
O02455,C0500,P036,3,2024-11-02
O02456,C0396,P094,4,2024-11-26
O02457,C0116,P012,3,2024-11-16
O02458,C0393,P038,1,2024-11-16
O02459,C0181,P072,2,2024-11-02
O02460,C0338,P083,2,2024-11-09
O02461,C0356,P010,1,2024-11-14
O02462,C0498,P064,1,2024-11-04
O02463,C0109,P002,2,2024-11-04
O02464,C0240,P050,2,2024-11-15
O02465,C0250,P014,3,2024-11-06
O02466,C0107,P076,5,2024-11-20
O02467,C0264,P041,3,2024-11-11
O02468,C0363,P059,2,2024-11-19
O02469,C0435,P065,1,2024-11-13
O02470,C0469,P017,2,2024-11-08
O02471,C0470,P047,4,2024-11-19
O02472,C0500,P058,5,2024-11-01
O02473,C0263,P026,4,2024-11-10
O02474,C0097,P009,3,2024-11-01
O02475,C0217,P022,3,2024-11-21
O02476,C0488,P074,1,2024-11-26
O02477,C0076,P060,1,2024-11-28
O02478,C0382,P015,2,2024-11-19
O02479,C0009,P059,2,2024-11-01
O02480,C0137,P004,4,2024-11-30
O02481,C0339,P068,4,2024-11-15
O02482,C0181,P034,1,2024-11-10
O02483,C0475,P071,1,2024-11-05
O02484,C0182,P056,2,2024-11-27
O02485,C0078,P051,5,2024-11-13
O02486,C0221,P066,3,2024-11-02
O02487,C0028,P057,3,2024-11-29
O02488,C0190,P013,1,2024-11-18
O02489,C0333,P049,4,2024-11-30
O02490,C0100,P038,2,2024-11-17
O02491,C0207,P023,5,2024-11-02
O02492,C0142,P068,5,2024-11-11
O02493,C0253,P067,4,2024-11-21
O02494,C0056,P088,1,2024-11-01
O02495,C0331,P032,1,2024-11-03
O02496,C0113,P015,1,2024-11-16
O02497,C0459,P005,5,2024-11-04
O02498,C0137,P031,1,2024-11-27
O02499,C0273,P013,3,2024-11-26
O02500,C0116,P080,4,2024-11-14
O02501,C0201,P051,1,2024-11-24
O02502,C0113,P094,3,2024-11-10
O02503,C0254,P027,2,2024-11-09
O02504,C0403,P027,3,2024-11-11
O02505,C0327,P037,5,2024-11-25
O02506,C0148,P094,1,2024-11-12
O02507,C0049,P024,5,2024-11-13
O02508,C0465,P090,5,2024-11-03
O02509,C0245,P095,3,2024-11-18
O02510,C0437,P089,2,2024-11-25
O02511,C0088,P041,1,2024-11-11
O02512,C0086,P024,3,2024-11-16
O02513,C0461,P059,2,2024-11-20
O02514,C0493,P002,4,2024-11-02
O02515,C0220,P043,1,2024-11-13
O02516,C0091,P034,1,2024-11-10
O02517,C0088,P087,1,2024-11-23
O02518,C0305,P046,4,2024-11-15
O02519,C0299,P001,4,2024-11-16
O02520,C0126,P074,4,2024-12-16
O02521,C0185,P027,1,2024-12-04
O02522,C0100,P049,1,2024-12-02
O02523,C0495,P036,5,2024-12-27
O02524,C0461,P058,5,2024-12-01
O02525,C0090,P034,3,2024-12-19
O02526,C0455,P043,4,2024-12-22
O02527,C0302,P054,3,2024-12-10
O02528,C0159,P025,1,2024-12-27
O02529,C0297,P067,3,2024-12-08
O02530,C0428,P079,1,2024-12-17
O02531,C0222,P059,5,2024-12-17
O02532,C0496,P045,3,2024-12-06
O02533,C0057,P002,4,2024-12-25
O02534,C0475,P088,2,2024-12-05
O02535,C0239,P088,2,2024-12-25
O02536,C0268,P038,5,2024-12-04
O02537,C0286,P086,2,2024-12-04
O02538,C0156,P063,3,2024-12-10
O02539,C0034,P038,1,2024-12-26
O02540,C0233,P006,2,2024-12-24
O02541,C0145,P076,1,2024-12-11
O02542,C0028,P063,3,2024-12-15
O02543,C0003,P056,3,2024-12-16
O02544,C0339,P001,1,2024-12-24
O02545,C0129,P018,3,2024-12-12
O02546,C0450,P037,5,2024-12-18
O02547,C0341,P099,5,2024-12-09
O02548,C0080,P012,3,2024-12-22
O02549,C0074,P094,2,2024-12-16
O02550,C0222,P075,1,2024-12-09
O02551,C0149,P029,1,2024-12-12
O02552,C0243,P046,2,2024-12-15
O02553,C0416,P087,4,2024-12-01
O02554,C0217,P052,1,2024-12-27
O02555,C0458,P034,3,2024-12-12
O02556,C0306,P040,2,2024-12-10
O02557,C0289,P056,3,2024-12-23
O02558,C0412,P075,2,2024-12-11
O02559,C0350,P099,2,2024-12-29
O02560,C0129,P018,4,2024-12-17
O02561,C0284,P026,3,2024-12-25
O02562,C0157,P011,3,2024-12-22
O02563,C0291,P081,4,2024-12-28
O02564,C0280,P024,4,2024-12-28
O02565,C0401,P056,1,2024-12-29
O02566,C0071,P068,4,2024-12-27
O02567,C0356,P041,5,2024-12-20
O02568,C0479,P088,3,2024-12-16
O02569,C0240,P046,4,2024-12-04
O02570,C0239,P054,4,2024-12-09
O02571,C0237,P004,5,2024-12-22
O02572,C0014,P099,4,2024-12-17
O02573,C0046,P097,2,2024-12-24
O02574,C0315,P039,2,2024-12-21
O02575,C0298,P066,3,2024-12-01
O02576,C0066,P080,5,2024-12-05
O02577,C0461,P073,3,2024-12-14
O02578,C0028,P097,4,2024-12-28
O02579,C0065,P052,1,2024-12-08
O02580,C0237,P098,5,2024-12-22
O02581,C0236,P007,1,2024-12-05
O02582,C0029,P035,1,2024-12-12
O02583,C0171,P077,1,2024-12-16
O02584,C0421,P038,5,2024-12-01
